ID_клиента,Возраст,Пол,Город,Банк,Тип_клиента,Канал_обслуживания,Кредитный_рейтинг,Срок_обслуживания_лет,Баланс,Количество_продуктов,Есть_кредитная_карта,Активный_клиент,Примерная_зарплата,Количество_жалоб,Обращения_в_поддержку,Использование_приложения_в_месяц,Сумма_кредитов,Просрочки_по_кредитам,Средняя_оценка_сервиса,Отток
4853,48,Женщина,Астана,Kaspi Bank,Премиальный,Мобильное приложение,603,7,188344.15,1,1,1,71424.53,1,0,3,960116.96,0,5.0,0
4854,43,Женщина,Актобе,Halyk Bank,Обычный,Колл-центр,812,0,177837.88,1,1,0,170752.98,2,1,13,1826931.62,0,3.4,0
4855,56,Мужчина,Алматы,Kaspi Bank,Премиальный,Колл-центр,552,9,181845.06,2,1,1,177634.04,1,0,11,1177995.6,0,3.9,0
4856,70,Женщина,Шымкент,Jusan Bank,Обычный,Мобильное приложение,657,4,233523.82,3,1,1,164585.33,0,2,14,810696.76,0,4.0,0
4857,52,Мужчина,Алматы,Kaspi Bank,Премиальный,Мобильное приложение,773,7,162191.92,1,1,0,128834.98,0,2,16,152117.52,0,4.7,0
4858,53,Женщина,Павлодар,ForteBank,Новый,Отделение,474,7,231605.65,1,1,1,188002.57,2,1,18,687773.72,1,3.9,1
4859,43,Женщина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,688,6,297458.37,4,0,1,168286.47,2,3,2,1060525.4,1,5.0,0
4860,40,Женщина,Шымкент,Halyk Bank,Обычный,Отделение,660,2,18069.94,2,1,0,339496.73,3,2,4,763635.31,0,5.0,0
4861,36,Женщина,Астана,Kaspi Bank,Обычный,Колл-центр,588,9,123038.72,2,0,1,129316.34,2,5,16,1445725.73,0,4.2,0
4862,32,Женщина,Астана,Kaspi Bank,Обычный,Отделение,759,9,69095.84,3,1,1,202310.79,1,1,14,488581.15,0,5.0,0
4863,33,Женщина,Алматы,Kaspi Bank,Премиальный,Отделение,804,6,116201.17,2,1,1,100880.12,5,4,6,583248.36,0,4.5,0
4864,25,Мужчина,Шымкент,Halyk Bank,Премиальный,Мобильное приложение,709,2,243128.29,2,1,0,237640.38,0,1,7,1165830.31,0,4.7,0
4865,41,Мужчина,Павлодар,Halyk Bank,Обычный,Мобильное приложение,623,5,219717.01,3,1,0,228104.0,1,4,24,778199.96,0,4.6,1
4866,21,Женщина,Астана,Jusan Bank,Новый,Интернет-банк,519,8,141518.49,2,1,0,165197.75,2,1,6,685221.66,0,4.2,0
4867,44,Женщина,Актобе,Kaspi Bank,Новый,Мобильное приложение,666,7,147246.71,1,1,0,98588.13,2,2,18,458732.51,0,4.5,0
4868,41,Женщина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,636,3,80890.66,2,0,1,185406.79,1,1,4,1712362.96,0,2.7,0
4869,43,Мужчина,Павлодар,ForteBank,Обычный,Интернет-банк,641,4,201549.75,4,0,1,227573.94,0,2,2,940972.33,0,4.0,0
4870,35,Женщина,Астана,ForteBank,Новый,Мобильное приложение,605,3,83894.82,4,0,1,204502.43,1,1,26,1308808.96,0,4.0,0
4871,75,Женщина,Астана,Kaspi Bank,Обычный,Отделение,597,5,162865.79,3,1,1,175903.42,0,2,14,1354762.37,0,3.2,0
4872,58,Мужчина,Астана,ForteBank,Обычный,Мобильное приложение,652,7,79143.29,2,0,1,136566.65,0,5,20,1333872.32,0,4.2,0
4873,27,Женщина,Шымкент,Jusan Bank,Обычный,Мобильное приложение,539,5,78109.93,3,0,0,230149.75,1,1,17,1653561.25,0,3.0,0
4874,44,Женщина,Шымкент,Halyk Bank,Обычный,Отделение,743,4,188317.98,2,1,1,137538.8,2,2,19,912614.49,1,4.2,0
4875,34,Женщина,Астана,Halyk Bank,Обычный,Отделение,581,8,98650.46,1,1,0,88389.67,1,2,0,936983.43,0,4.2,0
4876,29,Женщина,Астана,Kaspi Bank,Новый,Интернет-банк,660,6,136803.61,4,1,1,253958.98,1,2,3,502527.35,1,4.9,0
4877,25,Мужчина,Алматы,Kaspi Bank,Новый,Отделение,620,9,95597.47,3,1,1,96345.51,3,1,8,1404149.6,0,3.4,0
4878,47,Женщина,Алматы,Bereke Bank,Премиальный,Мобильное приложение,708,2,141359.6,1,0,1,222035.29,1,4,12,618443.44,0,4.7,0
4879,33,Женщина,Астана,Kaspi Bank,Обычный,Мобильное приложение,703,9,122659.68,3,0,1,108119.98,0,0,16,1308457.73,0,3.8,0
4880,53,Женщина,Астана,Kaspi Bank,Премиальный,Мобильное приложение,695,10,134785.46,1,0,1,173455.53,1,1,3,536781.7,0,4.1,0
4881,53,Женщина,Астана,Bereke Bank,Новый,Мобильное приложение,544,1,141156.76,2,1,0,269904.57,0,3,11,425750.02,0,4.9,0
4882,58,Женщина,Шымкент,ForteBank,Обычный,Отделение,632,4,213976.41,1,1,0,207388.42,0,2,6,1644104.95,0,3.1,0
4883,31,Мужчина,Шымкент,ForteBank,Обычный,Мобильное приложение,794,4,82685.93,2,1,0,251663.73,2,3,10,793269.03,0,4.0,0
4884,47,Мужчина,Алматы,ForteBank,Премиальный,Мобильное приложение,619,10,291587.11,3,1,1,213508.93,3,2,9,919129.43,1,3.9,0
4885,49,Мужчина,Караганда,ForteBank,Премиальный,Интернет-банк,744,5,92583.27,1,0,0,97630.57,1,3,16,463941.26,0,3.4,0
4886,36,Женщина,Алматы,Jusan Bank,Новый,Отделение,649,0,76512.98,2,0,1,154716.88,0,1,15,1381215.62,1,3.1,0
4887,32,Женщина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,622,4,108682.08,1,1,0,159658.98,2,1,8,1203025.22,0,5.0,0
4888,61,Мужчина,Алматы,Halyk Bank,Обычный,Мобильное приложение,666,6,158732.18,1,1,1,263444.51,3,3,19,466990.42,0,4.4,1
4889,44,Мужчина,Караганда,Kaspi Bank,Премиальный,Колл-центр,575,10,55170.08,4,1,1,313628.17,0,1,4,520039.78,0,4.3,0
4890,49,Мужчина,Астана,Kaspi Bank,Обычный,Интернет-банк,730,8,191833.61,2,1,1,195874.55,1,3,21,1015758.48,0,1.6,0
4891,32,Женщина,Астана,Halyk Bank,Премиальный,Отделение,573,2,109748.6,1,1,0,132487.06,0,2,14,48709.84,0,4.3,0
4892,27,Женщина,Шымкент,ForteBank,Новый,Мобильное приложение,699,6,0.0,2,1,0,124010.22,0,3,10,1417487.25,0,4.3,0
4893,35,Женщина,Алматы,Kaspi Bank,Обычный,Колл-центр,747,6,185064.84,2,0,1,276539.9,2,2,15,790456.02,1,3.9,0
4894,40,Женщина,Алматы,Halyk Bank,Обычный,Интернет-банк,688,6,97812.29,3,1,1,208734.15,1,0,12,1582082.15,2,3.7,0
4895,29,Женщина,Шымкент,ForteBank,Новый,Мобильное приложение,598,3,85021.43,2,1,1,134841.45,0,2,8,1021815.36,1,4.0,0
4896,41,Мужчина,Актобе,Halyk Bank,Обычный,Интернет-банк,666,2,168906.72,3,0,0,208662.77,0,2,12,1035634.29,0,4.8,0
4897,21,Женщина,Астана,Jusan Bank,Премиальный,Колл-центр,583,0,113496.72,1,1,1,283850.88,0,2,17,949932.15,0,3.0,0
4898,28,Женщина,Алматы,Jusan Bank,Премиальный,Мобильное приложение,630,5,67621.61,2,1,1,148297.05,1,0,12,972880.52,0,3.9,0
4899,50,Женщина,Астана,Bereke Bank,Новый,Мобильное приложение,602,3,84046.64,2,1,0,91375.52,3,2,17,546590.64,0,4.4,0
4900,49,Женщина,Шымкент,ForteBank,Обычный,Отделение,581,7,36296.29,1,1,0,125143.95,4,5,16,1928604.73,0,5.0,1
4901,37,Женщина,Астана,ForteBank,Обычный,Мобильное приложение,706,5,130251.75,1,0,0,191236.41,1,3,7,1345514.85,0,3.1,0
4902,29,Женщина,Актобе,Jusan Bank,Новый,Мобильное приложение,738,5,170496.15,1,1,0,124219.35,0,4,21,1838758.63,0,5.0,0
4903,29,Женщина,Астана,Jusan Bank,Премиальный,Интернет-банк,744,7,238965.36,2,1,0,137054.5,0,1,22,382267.8,0,3.5,0
4904,37,Женщина,Алматы,ForteBank,Новый,Мобильное приложение,671,4,21287.98,1,0,0,86014.04,0,3,11,802694.11,0,4.4,0
4905,49,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,782,7,136674.1,1,1,0,53520.43,2,1,8,1138156.44,2,3.8,0
4906,53,Мужчина,Астана,Kaspi Bank,Обычный,Мобильное приложение,589,0,94672.73,1,0,0,146691.37,2,1,4,1314868.63,0,4.4,0
4907,36,Мужчина,Шымкент,Jusan Bank,Обычный,Отделение,765,9,149369.6,3,0,1,287311.3,2,4,11,0.0,0,3.3,0
4908,28,Женщина,Алматы,Jusan Bank,Новый,Колл-центр,731,1,124141.6,2,0,1,50000.0,3,3,8,865062.08,1,3.0,1
4909,45,Мужчина,Павлодар,Jusan Bank,Новый,Мобильное приложение,653,7,40716.61,1,0,0,207040.06,1,1,15,1404821.19,1,4.5,0
4910,32,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,670,0,93224.37,4,0,0,94903.19,1,3,2,1171688.22,0,5.0,0
4911,35,Мужчина,Астана,Halyk Bank,Обычный,Мобильное приложение,743,4,139510.85,2,1,1,50000.0,2,1,26,1095679.66,2,3.8,0
4912,57,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,709,4,102498.3,1,0,0,249696.33,3,2,7,1558801.33,0,3.8,0
4913,51,Женщина,Актобе,Jusan Bank,Новый,Интернет-банк,673,1,1621.18,2,1,0,143738.42,0,3,10,1274641.41,2,4.7,0
4914,43,Мужчина,Караганда,Jusan Bank,Новый,Мобильное приложение,609,10,97709.03,2,0,0,75515.36,1,3,4,776623.2,0,4.0,0
4915,26,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,566,1,164587.58,2,1,1,170797.41,0,1,0,1120707.17,0,3.2,0
4916,44,Женщина,Павлодар,ForteBank,Обычный,Отделение,659,0,174246.17,2,0,1,224975.44,3,3,6,1160067.32,0,3.7,0
4917,54,Мужчина,Алматы,Kaspi Bank,Новый,Отделение,547,3,182232.37,1,1,1,149075.53,0,1,17,1525831.41,0,4.9,0
4918,37,Мужчина,Шымкент,Halyk Bank,Новый,Мобильное приложение,715,5,113802.16,1,1,1,137054.56,0,3,13,1192468.72,1,4.9,0
4919,58,Женщина,Караганда,Halyk Bank,Новый,Отделение,490,2,82800.64,2,0,1,213422.72,4,1,19,899724.09,2,4.1,0
4920,57,Женщина,Караганда,Jusan Bank,Новый,Мобильное приложение,677,9,144771.31,2,1,1,323545.43,2,0,9,654683.27,0,4.7,0
4921,61,Мужчина,Актобе,Jusan Bank,Новый,Мобильное приложение,625,3,109760.01,2,0,1,87825.61,0,5,0,857187.49,0,5.0,0
4922,45,Женщина,Актобе,Halyk Bank,Обычный,Мобильное приложение,610,7,31426.81,1,0,1,324196.35,0,2,4,494259.8,1,3.4,0
4923,49,Мужчина,Павлодар,Halyk Bank,Премиальный,Мобильное приложение,625,1,56135.77,3,1,0,150738.76,4,0,17,719054.88,0,5.0,0
4924,58,Женщина,Алматы,ForteBank,Новый,Мобильное приложение,390,8,159500.09,1,1,1,200079.58,0,0,12,1502543.16,0,4.9,0
4925,47,Мужчина,Алматы,Halyk Bank,Обычный,Мобильное приложение,610,9,103885.94,1,1,0,300296.1,2,2,18,953807.82,0,3.6,0
4926,35,Мужчина,Шымкент,Bereke Bank,Обычный,Мобильное приложение,571,5,53912.14,1,1,0,154926.87,5,1,14,2066121.47,1,5.0,1
4927,36,Женщина,Караганда,Jusan Bank,Премиальный,Мобильное приложение,573,8,67312.31,2,0,0,62769.05,0,1,8,1021786.26,1,4.9,0
4928,44,Женщина,Астана,Kaspi Bank,Обычный,Отделение,850,0,145874.46,2,0,0,94238.98,0,1,20,865484.65,0,4.3,0
4929,26,Мужчина,Алматы,Halyk Bank,Премиальный,Мобильное приложение,524,10,0.0,2,0,0,147347.93,1,0,0,967923.31,0,4.1,0
4930,40,Мужчина,Актобе,Kaspi Bank,Обычный,Мобильное приложение,685,3,115261.54,2,1,0,178728.72,0,3,11,1057281.04,0,5.0,0
4931,55,Женщина,Павлодар,Halyk Bank,Обычный,Мобильное приложение,578,6,150259.24,1,1,1,235650.03,1,1,13,835051.62,0,4.5,0
4932,18,Женщина,Астана,ForteBank,Обычный,Колл-центр,567,9,182374.24,3,0,0,239682.0,1,2,13,569580.57,0,3.5,0
4933,60,Мужчина,Алматы,Kaspi Bank,Новый,Мобильное приложение,528,8,121961.23,1,1,1,168606.33,0,0,8,1262996.8,0,3.7,0
4934,55,Женщина,Алматы,Jusan Bank,Премиальный,Отделение,751,0,0.0,2,1,1,190591.81,2,1,13,631530.03,0,4.5,0
4935,36,Мужчина,Алматы,ForteBank,Обычный,Мобильное приложение,758,0,155366.94,2,1,0,225863.27,0,2,6,778760.49,0,3.5,1
4936,48,Женщина,Шымкент,Bereke Bank,Новый,Колл-центр,594,2,144739.04,1,1,0,232639.71,1,1,17,693921.58,0,4.0,0
4937,42,Мужчина,Актобе,Kaspi Bank,Премиальный,Колл-центр,732,5,214535.26,3,1,0,149468.33,2,2,10,884605.68,0,4.3,0
4938,56,Мужчина,Алматы,Jusan Bank,Обычный,Отделение,556,4,218673.17,1,0,0,263032.13,2,1,6,1138313.0,1,3.5,1
4939,53,Мужчина,Астана,Jusan Bank,Обычный,Мобильное приложение,613,10,123332.93,3,1,1,220314.93,1,2,12,1284146.04,0,3.7,0
4940,25,Мужчина,Шымкент,Kaspi Bank,Обычный,Отделение,711,4,57859.14,2,0,0,271714.98,0,3,12,618055.14,0,3.8,0
4941,49,Мужчина,Алматы,Halyk Bank,Обычный,Отделение,559,8,156647.85,1,1,1,54956.98,1,0,5,1194253.6,0,3.8,0
4942,39,Мужчина,Астана,Jusan Bank,Обычный,Мобильное приложение,583,2,183328.27,3,0,1,168225.74,2,2,12,1092951.53,0,4.2,0
4943,42,Мужчина,Шымкент,Halyk Bank,Обычный,Интернет-банк,652,4,125516.88,2,0,0,190754.04,0,0,9,705000.13,1,5.0,0
4944,33,Мужчина,Актобе,Halyk Bank,Премиальный,Интернет-банк,653,6,107492.78,1,0,0,201785.31,0,3,16,597131.98,2,3.0,0
4945,62,Женщина,Астана,Bereke Bank,Премиальный,Мобильное приложение,552,10,227564.01,2,1,1,50000.0,1,0,26,151304.83,0,5.0,0
4946,54,Мужчина,Караганда,Kaspi Bank,Новый,Колл-центр,850,1,63071.25,1,1,1,98656.95,0,0,3,1518250.07,1,4.7,0
4947,33,Женщина,Алматы,Halyk Bank,Обычный,Отделение,574,6,89623.53,4,1,1,108271.85,0,3,20,1751391.45,1,3.3,0
4948,25,Мужчина,Алматы,ForteBank,Новый,Мобильное приложение,735,10,149040.06,2,1,1,291049.84,3,2,15,1173391.45,1,3.5,0
4949,37,Мужчина,Алматы,ForteBank,Премиальный,Мобильное приложение,703,0,103403.96,1,1,0,188710.56,0,2,23,616529.86,0,4.7,0
4950,47,Женщина,Астана,Kaspi Bank,Премиальный,Мобильное приложение,577,6,140139.73,1,1,1,72034.33,1,0,2,698074.93,0,4.2,0
4951,44,Женщина,Алматы,Halyk Bank,Обычный,Интернет-банк,691,1,184238.1,2,0,1,122258.8,1,1,13,889410.52,1,4.3,0
4952,57,Мужчина,Алматы,ForteBank,Обычный,Колл-центр,574,6,44290.87,2,1,1,88023.69,2,2,7,993082.51,2,4.4,1
4953,51,Мужчина,Шымкент,ForteBank,Обычный,Мобильное приложение,656,2,85355.57,4,1,0,259649.16,1,2,6,705189.17,0,3.8,1
4954,53,Женщина,Шымкент,ForteBank,Обычный,Колл-центр,724,10,226142.86,2,1,0,217594.16,0,1,0,1252258.22,0,4.3,0
4955,45,Женщина,Алматы,Kaspi Bank,Обычный,Колл-центр,599,4,135931.69,1,0,1,172357.25,1,5,15,792169.93,0,5.0,0
4956,25,Женщина,Алматы,Jusan Bank,Обычный,Мобильное приложение,687,10,114772.23,2,1,1,129193.84,1,7,17,599927.53,0,3.3,0
4957,39,Женщина,Астана,Halyk Bank,Обычный,Мобильное приложение,598,8,89781.62,3,0,1,159494.41,0,2,12,1347064.69,0,3.7,0
4958,54,Мужчина,Алматы,Bereke Bank,Обычный,Колл-центр,665,0,171577.21,2,1,1,198058.71,0,2,9,749754.99,0,3.8,0
4959,41,Женщина,Астана,Kaspi Bank,Новый,Колл-центр,659,5,64694.33,2,0,0,217863.18,1,3,0,924949.63,0,4.4,0
4960,48,Женщина,Шымкент,Halyk Bank,Новый,Интернет-банк,617,6,180498.71,2,0,1,379447.3,1,3,4,1391090.77,1,3.7,0
4961,38,Женщина,Алматы,Kaspi Bank,Новый,Мобильное приложение,485,9,88177.47,1,0,1,257885.09,0,2,25,75994.18,0,5.0,0
4962,29,Женщина,Алматы,Halyk Bank,Обычный,Отделение,720,8,63716.54,3,1,1,169650.05,0,2,6,962590.54,1,5.0,0
4963,40,Женщина,Алматы,Kaspi Bank,Премиальный,Колл-центр,829,3,42572.58,2,1,0,72192.37,0,5,16,1711848.97,0,3.5,0
4964,45,Женщина,Алматы,ForteBank,Премиальный,Отделение,662,8,115091.41,2,0,1,205523.65,2,0,9,540825.97,0,4.1,0
4965,34,Мужчина,Павлодар,Jusan Bank,Обычный,Колл-центр,594,0,121289.59,2,1,0,215866.53,3,1,0,1232879.98,0,3.9,0
4966,39,Женщина,Астана,Kaspi Bank,Обычный,Мобильное приложение,668,3,59738.3,3,1,1,154733.0,1,3,6,1105799.65,1,4.4,0
4967,30,Мужчина,Астана,Kaspi Bank,Обычный,Мобильное приложение,753,5,74437.78,3,1,1,253063.44,2,5,13,1098299.36,1,3.0,0
4968,55,Мужчина,Караганда,Jusan Bank,Обычный,Мобильное приложение,765,6,0.0,1,0,1,178877.04,0,1,11,867727.89,0,4.4,0
4969,38,Мужчина,Алматы,Halyk Bank,Обычный,Мобильное приложение,732,0,94959.14,1,1,1,146774.89,0,1,18,996336.91,1,3.3,0
4970,59,Мужчина,Алматы,Halyk Bank,Новый,Мобильное приложение,690,10,280629.25,1,0,1,314097.73,0,3,1,1975550.67,1,4.3,1
